FIPS,State,County,REDEMP_SNAPS12,REDEMP_SNAPS16,PCH_REDEMP_SNAPS_12_16,PCT_SNAP12,PCT_SNAP16,PCH_SNAP_12_16,PC_SNAPBEN10,PC_SNAPBEN15,PCH_PC_SNAPBEN_10_15,SNAP_PART_RATE08,SNAP_PART_RATE13,SNAP_OAPP09,SNAP_OAPP16,SNAP_CAP09,SNAP_CAP16,SNAP_BBCE09,SNAP_BBCE16,SNAP_REPORTSIMPLE09,SNAP_REPORTSIMPLE16,PCT_NSLP09,PCT_NSLP15,PCH_NSLP_09_15,PCT_FREE_LUNCH09,PCT_FREE_LUNCH14,PCT_REDUCED_LUNCH09,PCT_REDUCED_LUNCH14,PCT_SBP09,PCT_SBP15,PCH_SBP_09_15,PCT_SFSP09,PCT_SFSP15,PCH_SFSP_09_15,PC_WIC_REDEMP08,PC_WIC_REDEMP12,PCH_PC_WIC_REDEMP_08_12,REDEMP_WICS08,REDEMP_WICS12,PCH_REDEMP_WICS_08_12,PCT_WIC09,PCT_WIC15,PCH_WIC_09_15,PCT_CACFP09,PCT_CACFP15,PCH_CACFP_09_15,FDPIR12
13049,GA,Charlton,146935.37107692307,122823.49939393939,-16.409848429457274,19.3952970890651,16.41494762894565,-2.9803494601194487,33.38536959439104,19.858046993107337,-40.51871453163837,62,92.597,1.0,0.0,0,0,1,1,1,1,13.134279038266653,12.101522114840536,-1.032756923426117,55.995475113122176,63.59807460890493,11.312217194570136,10.409145607701564,5.74437765147172,6.1374335125493635,0.39305586107764334,0.6964343323182298,0.991095325829233,0.29466099351100317,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5.078871539129641,2.58739636862375,-2.4914751705058906,1.424865129052576,1.3873636055707077,-0.037501523481868304,0
13051,GA,Chatham,388410.2068237776,272474.75225915515,-29.848714716506553,19.3952970890651,16.41494762894565,-2.9803494601194487,21.437444052181085,20.941635091979446,-2.3128175121753602,62,92.597,1.0,0.0,0,0,1,1,1,1,13.134279038266653,12.101522114840536,-1.032756923426117,61.52071074189455,60.400765861463,8.22660666897427,6.7196474939019595,5.74437765147172,6.1374335125493635,0.39305586107764334,0.6964343323182298,0.991095325829233,0.29466099351100317,23.93589,24.2129,1.157292,120230.5,139443.1,15.97985,5.078871539129641,2.58739636862375,-2.4914751705058906,1.424865129052576,1.3873636055707077,-0.037501523481868304,0
13053,GA,Chattahoochee,1253320.965,545266.296,-56.4942810958245,19.3952970890651,16.41494762894565,-2.9803494601194487,10.687553622673885,8.789914500087244,-17.755598611086796,62,92.597,1.0,0.0,0,0,1,1,1,1,13.134279038266653,12.101522114840536,-1.032756923426117,45.39400665926748,47.18232044198895,17.980022197558267,21.76795580110497,5.74437765147172,6.1374335125493635,0.39305586107764334,0.6964343323182298,0.991095325829233,0.29466099351100317,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5.078871539129641,2.58739636862375,-2.4914751705058906,1.424865129052576,1.3873636055707077,-0.037501523481868304,0
13055,GA,Chattooga,247373.86846681926,209723.29109489053,-15.220111002540623,19.3952970890651,16.41494762894565,-2.9803494601194487,28.022294829905825,22.01055649331511,-21.453411910343952,62,92.597,1.0,0.0,0,0,1,1,1,1,13.134279038266653,12.101522114840536,-1.032756923426117,52.78969957081545,59.69555035128805,9.94277539341917,8.501170960187354,5.74437765147172,6.1374335125493635,0.39305586107764334,0.6964343323182298,0.991095325829233,0.29466099351100317,28.12121,22.48012,-20.05994,94364.25,82614.43,-12.45156,5.078871539129641,2.58739636862375,-2.4914751705058906,1.424865129052576,1.3873636055707077,-0.037501523481868304,0
13057,GA,Cherokee,306174.6451282052,210912.7183098591,-31.11359099590263,19.3952970890651,16.41494762894565,-2.9803494601194487,8.943483899862839,8.41966987678739,-5.8569348247329245,62,92.597,1.0,0.0,0,0,1,1,1,1,13.134279038266653,12.101522114840536,-1.032756923426117,22.103256469850887,25.640285693672894,5.797404225315332,4.958757184426328,5.74437765147172,6.1374335125493635,0.39305586107764334,0.6964343323182298,0.991095325829233,0.29466099351100317,15.57914,11.711,-24.82896,116907.6,78540.03,-32.8187,5.078871539129641,2.58739636862375,-2.4914751705058906,1.424865129052576,1.3873636055707077,-0.037501523481868304,0
13059,GA,Clarke,340570.4329632526,286317.18866165413,-15.930109912815704,19.3952970890651,16.41494762894565,-2.9803494601194487,21.7611711819776,29.804900144788036,36.96367670446056,62,92.597,1.0,0.0,0,0,1,1,1,1,13.134279038266653,12.101522114840536,-1.032756923426117,70.72896596017983,72.28455843065414,6.896274887604367,5.778184871383864,5.74437765147172,6.1374335125493635,0.39305586107764334,0.6964343323182298,0.991095325829233,0.29466099351100317,18.73758,23.0524,23.02765,126923.9,154023.3,21.35089,5.078871539129641,2.58739636862375,-2.4914751705058906,1.424865129052576,1.3873636055707077,-0.037501523481868304,0
13061,GA,Clay,148168.10095238095,113571.63771428571,-23.349467946014933,19.3952970890651,16.41494762894565,-2.9803494601194487,42.255733584668555,50.97402597402598,20.632211654516485,62,92.597,1.0,0.0,0,0,1,1,1,1,13.134279038266653,12.101522114840536,-1.032756923426117,84.5679012345679,97.07792207792207,11.11111111111111,0.0,5.74437765147172,6.1374335125493635,0.39305586107764334,0.6964343323182298,0.991095325829233,0.29466099351100317,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5.078871539129641,2.58739636862375,-2.4914751705058906,1.424865129052576,1.3873636055707077,-0.037501523481868304,0
13063,GA,Clayton,543992.2528056285,476425.8688407947,-12.420468051955071,19.3952970890651,16.41494762894565,-2.9803494601194487,36.267847230788206,40.39168954345127,11.370518593015044,62,92.597,1.0,0.0,0,0,1,1,1,1,13.134279038266653,12.101522114840536,-1.032756923426117,70.53696592917657,86.73173344442296,9.725523658601004,2.710785115974588,5.74437765147172,6.1374335125493635,0.39305586107764334,0.6964343323182298,0.991095325829233,0.29466099351100317,36.95778,72.07173,95.01101,159385.6,368519.4,131.2125,5.078871539129641,2.58739636862375,-2.4914751705058906,1.424865129052576,1.3873636055707077,-0.037501523481868304,0
13065,GA,Clinch,258275.05565217388,145040.39070422534,-43.84266403970687,19.3952970890651,16.41494762894565,-2.9803494601194487,37.118760419731295,35.71774388767853,-3.774416268782574,62,92.597,1.0,0.0,0,0,1,1,1,1,13.134279038266653,12.101522114840536,-1.032756923426117,57.45428973277075,70.69701280227596,9.845288326300984,7.539118065433854,5.74437765147172,6.1374335125493635,0.39305586107764334,0.6964343323182298,0.991095325829233,0.29466099351100317,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5.078871539129641,2.58739636862375,-2.4914751705058906,1.424865129052576,1.3873636055707077,-0.037501523481868304,0
13067,GA,Cobb,336707.49541249056,252720.73045296172,-24.943538859044136,19.3952970890651,16.41494762894565,-2.9803494601194487,13.415266873813724,13.404035791233417,-0.08371866684389465,62,92.597,1.0,0.0,0,0,1,1,1,1,13.134279038266653,12.101522114840536,-1.032756923426117,35.41534531742791,40.4808705099815,6.724762591553211,5.755019780547884,5.74437765147172,6.1374335125493635,0.39305586107764334,0.6964343323182298,0.991095325829233,0.29466099351100317,18.23644,15.74422,-13.66613,156749.3,129513.1,-17.37566,5.078871539129641,2.58739636862375,-2.4914751705058906,1.424865129052576,1.3873636055707077,-0.037501523481868304,0
13069,GA,Coffee,274335.6406879607,238287.29235521232,-13.140235166801057,19.3952970890651,16.41494762894565,-2.9803494601194487,31.0660433783486,28.15893137687384,-9.357844402872566,62,92.597,1.0,0.0,0,0,1,1,1,1,13.134279038266653,12.101522114840536,-1.032756923426117,64.9910463034024,83.596863350045,8.45484778715784,1.1569610489780178,5.74437765147172,6.1374335125493635,0.39305586107764334,0.6964343323182298,0.991095325829233,0.29466099351100317,49.42828,46.08536,-6.76317,83908.63,104710.8,24.79145,5.078871539129641,2.58739636862375,-2.4914751705058906,1.424865129052576,1.3873636055707077,-0.037501523481868304,0
13071,GA,Colquitt,395855.9127447834,282560.5358980892,-28.620357357081623,19.3952970890651,16.41494762894565,-2.9803494601194487,30.43723533635178,33.52274796925654,10.137295975826278,62,92.597,1.0,0.0,0,0,1,1,1,1,13.134279038266653,12.101522114840536,-1.032756923426117,61.88211876589628,95.03962128228878,8.260533008957205,0.0,5.74437765147172,6.1374335125493635,0.39305586107764334,0.6964343323182298,0.991095325829233,0.29466099351100317,41.53279,34.65821,-16.55217,157167.0,177669.6,13.04508,5.078871539129641,2.58739636862375,-2.4914751705058906,1.424865129052576,1.3873636055707077,-0.037501523481868304,0
13073,GA,Columbia,385973.0469172932,266183.27578076534,-31.03578659009228,19.3952970890651,16.41494762894565,-2.9803494601194487,9.107666346910863,8.849828798815473,-2.830994661797675,62,92.597,1.0,0.0,0,0,1,1,1,1,13.134279038266653,12.101522114840536,-1.032756923426117,21.67781207133059,25.35641547861507,7.617455418381344,7.939056869810433,5.74437765147172,6.1374335125493635,0.39305586107764334,0.6964343323182298,0.991095325829233,0.29466099351100317,15.22971,13.07322,-14.15975,98985.06,78217.68,-20.98032,5.078871539129641,2.58739636862375,-2.4914751705058906,1.424865129052576,1.3873636055707077,-0.037501523481868304,0
13075,GA,Cook,223555.6506840391,240894.4691262136,7.755929402419892,19.3952970890651,16.41494762894565,-2.9803494601194487,31.09264853977845,32.13345039508341,3.3474210277500394,62,92.597,1.0,0.0,0,0,1,1,1,1,13.134279038266653,12.101522114840536,-1.032756923426117,60.34740940401318,86.14783653846155,9.194369571728062,0.0,5.74437765147172,6.1374335125493635,0.39305586107764334,0.6964343323182298,0.991095325829233,0.29466099351100317,38.91659,-1.0,-1.0,129055.2,-1.0,-1.0,5.078871539129641,2.58739636862375,-2.4914751705058906,1.424865129052576,1.3873636055707077,-0.037501523481868304,0
13077,GA,Coweta,324643.0388214904,268272.20186528494,-17.36394446061164,19.3952970890651,16.41494762894565,-2.9803494601194487,18.632625650934283,15.726169986066717,-15.598744478193444,62,92.597,1.0,0.0,0,0,1,1,1,1,13.134279038266653,12.101522114840536,-1.032756923426117,33.662221258448085,35.37571270530167,9.060681629260182,7.165347629988937,5.74437765147172,6.1374335125493635,0.39305586107764334,0.6964343323182298,0.991095325829233,0.29466099351100317,14.16469,14.165,0.002141,124867.9,103033.8,-17.4857,5.078871539129641,2.58739636862375,-2.4914751705058906,1.424865129052576,1.3873636055707077,-0.037501523481868304,0
13079,GA,Crawford,119829.91537190085,88262.70048000001,-26.343350735022792,19.3952970890651,16.41494762894565,-2.9803494601194487,25.329902348904724,25.37399618617893,0.17407819685538797,62,92.597,1.0,0.0,0,0,1,1,1,1,13.134279038266653,12.101522114840536,-1.032756923426117,64.12579957356077,70.58159232072275,11.194029850746269,9.768492377188029,5.74437765147172,6.1374335125493635,0.39305586107764334,0.6964343323182298,0.991095325829233,0.29466099351100317,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5.078871539129641,2.58739636862375,-2.4914751705058906,1.424865129052576,1.3873636055707077,-0.037501523481868304,0
13081,GA,Crisp,423064.6456768559,320421.7126078028,-24.26176096677516,19.3952970890651,16.41494762894565,-2.9803494601194487,38.39754255727633,36.39679066374909,-5.210624848042787,62,92.597,1.0,0.0,0,0,1,1,1,1,13.134279038266653,12.101522114840536,-1.032756923426117,69.37101185050136,97.94007490636703,4.649042844120328,0.0,5.74437765147172,6.1374335125493635,0.39305586107764334,0.6964343323182298,0.991095325829233,0.29466099351100317,56.02681,41.5652,-25.81195,177949.1,140169.7,-21.23046,5.078871539129641,2.58739636862375,-2.4914751705058906,1.424865129052576,1.3873636055707077,-0.037501523481868304,0
13083,GA,Dade,120934.2077669903,125274.69962962963,3.589134904660199,19.3952970890651,16.41494762894565,-2.9803494601194487,17.04943986853444,13.861457433238696,-18.698458482376992,62,92.597,1.0,0.0,0,0,1,1,1,1,13.134279038266653,12.101522114840536,-1.032756923426117,40.68745003996803,44.968268359020854,12.629896083133493,13.191296464188577,5.74437765147172,6.1374335125493635,0.39305586107764334,0.6964343323182298,0.991095325829233,0.29466099351100317,18.57174,16.43201,-11.52143,74899.81,67740.95,-9.557924,5.078871539129641,2.58739636862375,-2.4914751705058906,1.424865129052576,1.3873636055707077,-0.037501523481868304,0
13085,GA,Dawson,319007.686185567,226004.50234113712,-29.15390063370757,19.3952970890651,16.41494762894565,-2.9803494601194487,16.394237945962082,12.269235179451897,-25.161296182883437,62,92.597,1.0,0.0,0,0,1,1,1,1,13.134279038266653,12.101522114840536,-1.032756923426117,33.92347230154197,36.43701354857308,8.937749857224443,11.15595272412799,5.74437765147172,6.1374335125493635,0.39305586107764334,0.6964343323182298,0.991095325829233,0.29466099351100317,27.13418,26.9839,-0.5538542,149943.5,151258.3,0.8768303,5.078871539129641,2.58739636862375,-2.4914751705058906,1.424865129052576,1.3873636055707077,-0.037501523481868304,0
13087,GA,Decatur,381491.8669879519,277888.88737226283,-27.157323282847607,19.3952970890651,16.41494762894565,-2.9803494601194487,35.70145822857553,38.09672712111737,6.709162626373219,62,92.597,1.0,0.0,0,0,1,1,1,1,13.134279038266653,12.101522114840536,-1.032756923426117,62.05380692808159,94.99718943226532,8.580974151573765,0.0,5.74437765147172,6.1374335125493635,0.39305586107764334,0.6964343323182298,0.991095325829233,0.29466099351100317,34.37149,31.47915,-8.414943,164719.7,144326.7,-12.38043,5.078871539129641,2.58739636862375,-2.4914751705058906,1.424865129052576,1.3873636055707077,-0.037501523481868304,0
13089,GA,DeKalb,512230.0055772542,407007.8225127337,-20.541979563641746,19.3952970890651,16.41494762894565,-2.9803494601194487,24.6919200897634,27.34145061079738,10.730354348313334,62,92.597,1.0,0.0,0,0,1,1,1,1,13.134279038266653,12.101522114840536,-1.032756923426117,60.276141557890774,65.9516845412198,7.42849064605815,4.576066153901708,5.74437765147172,6.1374335125493635,0.39305586107764334,0.6964343323182298,0.991095325829233,0.29466099351100317,27.16394,27.77283,2.241526,181197.2,185262.8,2.243775,5.078871539129641,2.58739636862375,-2.4914751705058906,1.424865129052576,1.3873636055707077,-0.037501523481868304,0
13091,GA,Dodge,328701.6938255034,250722.67176470585,-23.7233405016142,19.3952970890651,16.41494762894565,-2.9803494601194487,27.994433229338714,23.91794085222643,-14.561796424726472,62,92.597,1.0,0.0,0,0,1,1,1,1,13.134279038266653,12.101522114840536,-1.032756923426117,56.40189685832839,66.5061691242853,9.92886781268524,6.319590731266928,5.74437765147172,6.1374335125493635,0.39305586107764334,0.6964343323182298,0.991095325829233,0.29466099351100317,36.46089,25.5117,-30.02996,90076.63,108827.8,20.81691,5.078871539129641,2.58739636862375,-2.4914751705058906,1.424865129052576,1.3873636055707077,-0.037501523481868304,0
13093,GA,Dooly,153230.17211009172,143604.57576923078,-6.281789159608336,19.3952970890651,16.41494762894565,-2.9803494601194487,24.59556687670376,23.354641001699825,-5.045323334992151,62,92.597,1.0,0.0,0,0,1,1,1,1,13.134279038266653,12.101522114840536,-1.032756923426117,80.22206800832755,100.0,11.72796668979875,0.0,5.74437765147172,6.1374335125493635,0.39305586107764334,0.6964343323182298,0.991095325829233,0.29466099351100317,32.83364,-1.0,-1.0,94536.25,-1.0,-1.0,5.078871539129641,2.58739636862375,-2.4914751705058906,1.424865129052576,1.3873636055707077,-0.037501523481868304,0
13095,GA,Dougherty,530716.79640625,381127.16803030326,-28.186337683090724,19.3952970890651,16.41494762894565,-2.9803494601194487,44.00236169125293,47.06111178075587,6.951331637526587,62,92.597,1.0,0.0,0,0,1,1,1,1,13.134279038266653,12.101522114840536,-1.032756923426117,72.77178628982274,99.96734800496311,7.239370273955621,0.0,5.74437765147172,6.1374335125493635,0.39305586107764334,0.6964343323182298,0.991095325829233,0.29466099351100317,36.56569,32.06453,-12.3098,151544.1,144291.9,-4.785549,5.078871539129641,2.58739636862375,-2.4914751705058906,1.424865129052576,1.3873636055707077,-0.037501523481868304,0
13097,GA,Douglas,520803.85714285733,365788.4656231002,-29.764639680315614,19.3952970890651,16.41494762894565,-2.9803494601194487,22.455432782238066,23.30023008769872,3.762106540778297,62,92.597,1.0,0.0,0,0,1,1,1,1,13.134279038266653,12.101522114840536,-1.032756923426117,46.138431325397775,52.87830851145922,9.89940282954591,8.573192375954934,5.74437765147172,6.1374335125493635,0.39305586107764334,0.6964343323182298,0.991095325829233,0.29466099351100317,28.7333,23.23913,-19.12128,245403.5,148255.7,-39.58697,5.078871539129641,2.58739636862375,-2.4914751705058906,1.424865129052576,1.3873636055707077,-0.037501523481868304,0
13099,GA,Early,318713.18428571435,353035.0770731708,10.768896449758468,19.3952970890651,16.41494762894565,-2.9803494601194487,43.80147771317829,46.0093449032135,5.040622612079001,62,92.597,1.0,0.0,0,0,1,1,1,1,13.134279038266653,12.101522114840536,-1.032756923426117,67.61506276150627,96.31650750341065,8.03347280334728,0.0,5.74437765147172,6.1374335125493635,0.39305586107764334,0.6964343323182298,0.991095325829233,0.29466099351100317,45.23628,37.46206,-17.18582,105834.8,99218.25,-6.251769,5.078871539129641,2.58739636862375,-2.4914751705058906,1.424865129052576,1.3873636055707077,-0.037501523481868304,0
13101,GA,Echols,64524.719999999994,32225.54142857143,-50.057061187446564,19.3952970890651,16.41494762894565,-2.9803494601194487,25.470996529499256,28.244746600741657,10.88983726266846,62,92.597,1.0,0.0,0,0,1,1,1,1,13.134279038266653,12.101522114840536,-1.032756923426117,59.87261146496815,90.5982905982906,8.280254777070063,0.0,5.74437765147172,6.1374335125493635,0.39305586107764334,0.6964343323182298,0.991095325829233,0.29466099351100317,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5.078871539129641,2.58739636862375,-2.4914751705058906,1.424865129052576,1.3873636055707077,-0.037501523481868304,0
13103,GA,Effingham,231254.54964705886,207318.7450632911,-10.350414562783142,19.3952970890651,16.41494762894565,-2.9803494601194487,15.585326953748007,13.651474061761876,-12.408163766632258,62,92.597,1.0,0.0,0,0,1,1,1,1,13.134279038266653,12.101522114840536,-1.032756923426117,30.683999302041524,31.604301075268815,9.823765485953585,8.197849462365593,5.74437765147172,6.1374335125493635,0.39305586107764334,0.6964343323182298,0.991095325829233,0.29466099351100317,13.4152,12.83621,-4.315933,87383.25,114013.3,30.47505,5.078871539129641,2.58739636862375,-2.4914751705058906,1.424865129052576,1.3873636055707077,-0.037501523481868304,0
13105,GA,Elbert,250276.15437699683,178003.0264285714,-28.87735274993826,19.3952970890651,16.41494762894565,-2.9803494601194487,27.128995999867765,32.39733360964322,19.41958194767375,62,92.597,1.0,0.0,0,0,1,1,1,1,13.134279038266653,12.101522114840536,-1.032756923426117,60.82383873794917,74.53232687889728,8.501314636283961,4.955694125369216,5.74437765147172,6.1374335125493635,0.39305586107764334,0.6964343323182298,0.991095325829233,0.29466099351100317,26.36282,22.54654,-14.47601,108483.0,88761.2,-18.17962,5.078871539129641,2.58739636862375,-2.4914751705058906,1.424865129052576,1.3873636055707077,-0.037501523481868304,0
13107,GA,Emanuel,303015.64,252117.7360714286,-16.797121075523165,19.3952970890651,16.41494762894565,-2.9803494601194487,29.626515620851404,30.46618709269312,2.8341890844927673,62,92.597,1.0,0.0,0,0,1,1,1,1,13.134279038266653,12.101522114840536,-1.032756923426117,65.16928524009737,70.42774566473989,8.276167293649038,8.693641618497109,5.74437765147172,6.1374335125493635,0.39305586107764334,0.6964343323182298,0.991095325829233,0.29466099351100317,43.89801,35.16835,-19.88622,91679.0,134214.2,46.39576,5.078871539129641,2.58739636862375,-2.4914751705058906,1.424865129052576,1.3873636055707077,-0.037501523481868304,0
13109,GA,Evans,176583.69533596834,145454.8329328622,-17.628389950657866,19.3952970890651,16.41494762894565,-2.9803494601194487,30.53787878787879,28.782792490364294,-5.747243643560242,62,92.597,1.0,0.0,0,0,1,1,1,1,13.134279038266653,12.101522114840536,-1.032756923426117,70.49180327868852,-1.0,10.819672131147541,-1.0,5.74437765147172,6.1374335125493635,0.39305586107764334,0.6964343323182298,0.991095325829233,0.29466099351100317,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5.078871539129641,2.58739636862375,-2.4914751705058906,1.424865129052576,1.3873636055707077,-0.037501523481868304,0
13111,GA,Fannin,315100.7218723405,282092.00633484166,-10.475607717227614,19.3952970890651,16.41494762894565,-2.9803494601194487,17.8299974664302,14.120513348431817,-20.804737213129116,62,92.597,1.0,0.0,0,0,1,1,1,1,13.134279038266653,12.101522114840536,-1.032756923426117,48.792918454935624,51.88199389623601,11.990343347639485,10.172939979654121,5.74437765147172,6.1374335125493635,0.39305586107764334,0.6964343323182298,0.991095325829233,0.29466099351100317,19.59297,14.94932,-23.70061,74130.02,70237.88,-5.250414,5.078871539129641,2.58739636862375,-2.4914751705058906,1.424865129052576,1.3873636055707077,-0.037501523481868304,0
13113,GA,Fayette,393328.1470255721,324323.85004092765,-17.543696657986224,19.3952970890651,16.41494762894565,-2.9803494601194487,8.684677245301078,8.124822849010064,-6.446461744953481,62,92.597,1.0,0.0,0,0,1,1,1,1,13.134279038266653,12.101522114840536,-1.032756923426117,16.02154001933079,21.530337750323802,4.3816449578865,4.682674105808508,5.74437765147172,6.1374335125493635,0.39305586107764334,0.6964343323182298,0.991095325829233,0.29466099351100317,10.12187,10.69864,5.698261,76924.79,82168.64,6.816855,5.078871539129641,2.58739636862375,-2.4914751705058906,1.424865129052576,1.3873636055707077,-0.037501523481868304,0
13115,GA,Floyd,277881.7803641268,243498.53232104122,-12.373336603080249,19.3952970890651,16.41494762894565,-2.9803494601194487,24.40206124913913,24.2377357576261,-0.6734082413584073,62,92.597,1.0,0.0,0,0,1,1,1,1,13.134279038266653,12.101522114840536,-1.032756923426117,51.68000000000001,61.229328793774314,8.855384615384615,6.383754863813229,5.74437765147172,6.1374335125493635,0.39305586107764334,0.6964343323182298,0.991095325829233,0.29466099351100317,29.65995,22.67719,-23.54274,157685.5,109051.2,-30.84259,5.078871539129641,2.58739636862375,-2.4914751705058906,1.424865129052576,1.3873636055707077,-0.037501523481868304,0
13117,GA,Forsyth,156335.5992837959,116164.52191343966,-25.695412659936594,19.3952970890651,16.41494762894565,-2.9803494601194487,5.899915105036151,3.941072480848556,-33.2012001751607,62,92.597,1.0,0.0,0,0,1,1,1,1,13.134279038266653,12.101522114840536,-1.032756923426117,14.575537885874649,14.620007069635912,3.6745790458372314,2.7760103687993403,5.74437765147172,6.1374335125493635,0.39305586107764334,0.6964343323182298,0.991095325829233,0.29466099351100317,8.455431,7.422614,-12.21483,67682.91,63405.32,-6.320045,5.078871539129641,2.58739636862375,-2.4914751705058906,1.424865129052576,1.3873636055707077,-0.037501523481868304,0
13119,GA,Franklin,227686.69013192612,167567.7910895884,-26.404221962866455,19.3952970890651,16.41494762894565,-2.9803494601194487,25.384139346736703,22.999835715459174,-9.392887419616402,62,92.597,1.0,0.0,0,0,1,1,1,1,13.134279038266653,12.101522114840536,-1.032756923426117,47.80526735833999,52.48881431767338,8.672519287044427,8.668903803131991,5.74437765147172,6.1374335125493635,0.39305586107764334,0.6964343323182298,0.991095325829233,0.29466099351100317,28.13144,24.55417,-12.71628,102229.7,89598.16,-12.356,5.078871539129641,2.58739636862375,-2.4914751705058906,1.424865129052576,1.3873636055707077,-0.037501523481868304,0
13121,GA,Fulton,388634.3536047759,332337.30946510186,-14.48586405640446,19.3952970890651,16.41494762894565,-2.9803494601194487,26.79928943424497,23.614899605048475,-11.882366646361083,62,92.597,1.0,0.0,0,0,1,1,1,1,13.134279038266653,12.101522114840536,-1.032756923426117,49.59610849056604,53.46749375210845,4.795843160377358,3.4843613381159253,5.74437765147172,6.1374335125493635,0.39305586107764334,0.6964343323182298,0.991095325829233,0.29466099351100317,20.5183,24.35553,18.70148,110597.6,153639.9,38.91792,5.078871539129641,2.58739636862375,-2.4914751705058906,1.424865129052576,1.3873636055707077,-0.037501523481868304,0
13123,GA,Gilmer,390363.81012244895,222731.46056782332,-42.94259488399882,19.3952970890651,16.41494762894565,-2.9803494601194487,18.055751920448653,15.508691902687,-14.106640526429896,62,92.597,1.0,0.0,0,0,1,1,1,1,13.134279038266653,12.101522114840536,-1.032756923426117,52.197802197802204,59.841970718103646,12.422360248447205,9.900069718800838,5.74437765147172,6.1374335125493635,0.39305586107764334,0.6964343323182298,0.991095325829233,0.29466099351100317,33.67989,25.13714,-25.36454,139136.4,118102.7,-15.11736,5.078871539129641,2.58739636862375,-2.4914751705058906,1.424865129052576,1.3873636055707077,-0.037501523481868304,0
13125,GA,Glascock,-1.0,55813.04999999999,-1.0,19.3952970890651,16.41494762894565,-2.9803494601194487,18.81894873458793,22.87958690397715,21.57739110009926,62,92.597,1.0,0.0,0,0,1,1,1,1,13.134279038266653,12.101522114840536,-1.032756923426117,40.09216589861751,46.45799011532125,13.517665130568357,12.026359143327841,5.74437765147172,6.1374335125493635,0.39305586107764334,0.6964343323182298,0.991095325829233,0.29466099351100317,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5.078871539129641,2.58739636862375,-2.4914751705058906,1.424865129052576,1.3873636055707077,-0.037501523481868304,0
13127,GA,Glynn,311087.9154131535,258806.56244372978,-16.805973610382527,19.3952970890651,16.41494762894565,-2.9803494601194487,23.45967397583704,23.99941012825725,2.3006975841869233,62,92.597,1.0,0.0,0,0,1,1,1,1,13.134279038266653,12.101522114840536,-1.032756923426117,46.0390625,56.07533414337789,8.3125,7.070170109356015,5.74437765147172,6.1374335125493635,0.39305586107764334,0.6964343323182298,0.991095325829233,0.29466099351100317,30.77011,25.04694,-18.59977,123151.7,126834.6,2.990519,5.078871539129641,2.58739636862375,-2.4914751705058906,1.424865129052576,1.3873636055707077,-0.037501523481868304,0
13129,GA,Gordon,261224.5311239861,199466.37223476294,-23.641791459436334,19.3952970890651,16.41494762894565,-2.9803494601194487,22.34715326350886,17.538720120258745,-21.516982886146437,62,92.597,1.0,0.0,0,0,1,1,1,1,13.134279038266653,12.101522114840536,-1.032756923426117,48.01937046004843,53.98500416550958,9.404358353510895,9.238174581134869,5.74437765147172,6.1374335125493635,0.39305586107764334,0.6964343323182298,0.991095325829233,0.29466099351100317,37.65105,28.80112,-23.50514,221572.2,200765.4,-9.390547,5.078871539129641,2.58739636862375,-2.4914751705058906,1.424865129052576,1.3873636055707077,-0.037501523481868304,0
13131,GA,Grady,287451.9095064935,290701.98404692084,1.1306498349609828,19.3952970890651,16.41494762894565,-2.9803494601194487,29.220476323750884,27.460462771320913,-6.023219926087937,62,92.597,1.0,0.0,0,0,1,1,1,1,13.134279038266653,12.101522114840536,-1.032756923426117,60.06224066390041,88.7152034261242,7.41701244813278,0.0,5.74437765147172,6.1374335125493635,0.39305586107764334,0.6964343323182298,0.991095325829233,0.29466099351100317,37.06314,31.51682,-14.9645,232163.5,200447.0,-13.66128,5.078871539129641,2.58739636862375,-2.4914751705058906,1.424865129052576,1.3873636055707077,-0.037501523481868304,0
13133,GA,Greene,193957.74851963748,136662.37709198814,-29.54013019069893,19.3952970890651,16.41494762894565,-2.9803494601194487,32.163102830228006,18.062029401219075,-43.8423913993654,62,92.597,1.0,0.0,0,0,1,1,1,1,13.134279038266653,12.101522114840536,-1.032756923426117,65.3012048192771,98.55195911413969,5.445783132530121,0.0,5.74437765147172,6.1374335125493635,0.39305586107764334,0.6964343323182298,0.991095325829233,0.29466099351100317,25.95623,21.94109,-15.4689,102300.0,88269.0,-13.71554,5.078871539129641,2.58739636862375,-2.4914751705058906,1.424865129052576,1.3873636055707077,-0.037501523481868304,0
